start_ip,end_ip,start_ip_hex,end_ip_hex,prefix_len,country,province,city,district,isp,division_code,latitude,longitude,geo_level,idc_vendor,cidr
2405:4500::,2405:4500:ffff:ffff:ffff:ffff:ffff:ffff,24054500000000000000000000000000,24054500ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2405:4500::/32
2405:4540::,2405:4540:ffff:ffff:ffff:ffff:ffff:ffff,24054540000000000000000000000000,24054540ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:4540::/32
2405:4580::,2405:4580:ffff:ffff:ffff:ffff:ffff:ffff,24054580000000000000000000000000,24054580ffffffffffffffffffffffff,32,中国,内蒙古,呼和浩特,,,150100,40.842127,111.748814,city,,2405:4580::/32
2405:4680::,2405:4680:ffff:ffff:ffff:ffff:ffff:ffff,24054680000000000000000000000000,24054680ffffffffffffffffffffffff,32,中国,浙江,湖州,,,330500,30.894178,120.086881,city,,2405:4680::/32
2405:4780::,2405:4780:ffff:ffff:ffff:ffff:ffff:ffff,24054780000000000000000000000000,24054780ffffffffffffffffffffffff,32,中国,广东,江门,,,440700,22.578948,113.081548,city,,2405:4780::/32
2405:4880::,2405:4880:ffff:ffff:ffff:ffff:ffff:ffff,24054880000000000000000000000000,24054880ffffffffffffffffffffffff,32,中国,江苏,无锡,江阴,,320281,31.921642,120.284794,district,,2405:4880::/32
2405:4980::,2405:4980:ffff:ffff:ffff:ffff:ffff:ffff,24054980000000000000000000000000,24054980ffffffffffffffffffffffff,32,中国,浙江,嘉兴,,,330400,30.746814,120.755623,city,,2405:4980::/32
2405:4a80::,2405:4a80:ffff:ffff:ffff:ffff:ffff:ffff,24054a80000000000000000000000000,24054a80ffffffffffffffffffffffff,32,中国,吉林,吉林市,,,220200,43.838132,126.549719,city,,2405:4a80::/32
2405:4b80::,2405:4b80:ffff:ffff:ffff:ffff:ffff:ffff,24054b80000000000000000000000000,24054b80ffffffffffffffffffffffff,32,中国,湖北,荆州,,,421000,30.336282,112.24143,city,,2405:4b80::/32
2405:4d00::,2405:4d00:ffff:ffff:ffff:ffff:ffff:ffff,24054d00000000000000000000000000,24054d00ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2405:4d00::/32
2405:4d40::,2405:4d40:ffff:ffff:ffff:ffff:ffff:ffff,24054d40000000000000000000000000,24054d40ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:4d40::/32
2405:4e80::,2405:4e80:ffff:ffff:ffff:ffff:ffff:ffff,24054e80000000000000000000000000,24054e80ffffffffffffffffffffffff,32,中国,云南,昆明,,,530100,24.88149,102.833669,city,,2405:4e80::/32
2405:4f80::,2405:4f80:ffff:ffff:ffff:ffff:ffff:ffff,24054f80000000000000000000000000,24054f80ffffffffffffffffffffffff,32,中国,江苏,苏州,昆山,,320583,31.385476,120.980795,district,,2405:4f80::/32
2405:5080::,2405:5080:ffff:ffff:ffff:ffff:ffff:ffff,24055080000000000000000000000000,24055080ffffffffffffffffffffffff,32,中国,甘肃,兰州,,,620100,36.060798,103.834228,city,,2405:5080::/32
2405:5180::,2405:5180:ffff:ffff:ffff:ffff:ffff:ffff,24055180000000000000000000000000,24055180ffffffffffffffffffffffff,32,中国,四川,乐山,,,511100,29.552275,103.766085,city,,2405:5180::/32
2405:5240::,2405:5240:ffff:ffff:ffff:ffff:ffff:ffff,24055240000000000000000000000000,24055240ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:5240::/32
2405:5280::,2405:5280:ffff:ffff:ffff:ffff:ffff:ffff,24055280000000000000000000000000,24055280ffffffffffffffffffffffff,32,中国,广西,柳州,,,450200,24.326442,109.428071,city,,2405:5280::/32
2405:52c0::,2405:52c0:ffff:ffff:ffff:ffff:ffff:ffff,240552c0000000000000000000000000,240552c0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:52c0::/32
2405:5380::,2405:5380:ffff:ffff:ffff:ffff:ffff:ffff,24055380000000000000000000000000,24055380ffffffffffffffffffffffff,32,中国,湖南,娄底,,,431300,27.699838,111.994468,city,,2405:5380::/32
2405:5480::,2405:5480:ffff:ffff:ffff:ffff:ffff:ffff,24055480000000000000000000000000,24055480ffffffffffffffffffffffff,32,中国,河南,洛阳,,,410300,34.619702,112.453895,city,,2405:5480::/32
2405:5580::,2405:5580:ffff:ffff:ffff:ffff:ffff:ffff,24055580000000000000000000000000,24055580ffffffffffffffffffffffff,32,中国,安徽,马鞍山,,,340500,31.668765,118.50685,city,,2405:5580::/32
2405:5600::,2405:5600:ffff:ffff:ffff:ffff:ffff:ffff,24055600000000000000000000000000,24055600ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2405:5600::/32
2405:5680::,2405:5680:ffff:ffff:ffff:ffff:ffff:ffff,24055680000000000000000000000000,24055680ffffffffffffffffffffffff,32,中国,江西,南昌,,,360100,28.682976,115.857972,city,,2405:5680::/32
2405:5780::,2405:5780:ffff:ffff:ffff:ffff:ffff:ffff,24055780000000000000000000000000,24055780ffffffffffffffffffffffff,32,中国,河南,南阳,,,411300,33.016102,112.584753,city,,2405:5780::/32
2405:57c0::,2405:57c0:ffff:ffff:ffff:ffff:ffff:ffff,240557c0000000000000000000000000,240557c0ffffffffffffffffffffffff,32,中国,广东,广州,,,440100,23.130061,113.264499,city,,2405:57c0::/32
2405:5880::,2405:5880:ffff:ffff:ffff:ffff:ffff:ffff,24055880000000000000000000000000,24055880ffffffffffffffffffffffff,32,中国,河北,秦皇岛,,,130300,39.888243,119.52022,city,,2405:5880::/32
2405:5980::,2405:5980:ffff:ffff:ffff:ffff:ffff:ffff,24055980000000000000000000000000,24055980ffffffffffffffffffffffff,32,中国,广东,清远,,,441800,23.682064,113.056098,city,,2405:5980::/32
2405:5a80::,2405:5a80:ffff:ffff:ffff:ffff:ffff:ffff,24055a80000000000000000000000000,24055a80ffffffffffffffffffffffff,32,中国,福建,泉州,,,350500,24.874452,118.675724,city,,2405:5a80::/32
2405:5b80::,2405:5b80:ffff:ffff:ffff:ffff:ffff:ffff,24055b80000000000000000000000000,24055b80ffffffffffffffffffffffff,32,中国,浙江,衢州,,,330800,28.970229,118.859307,city,,2405:5b80::/32
2405:5c00::,2405:5c00:ffff:ffff:ffff:ffff:ffff:ffff,24055c00000000000000000000000000,24055c00ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2405:5c00::/32
2405:5c80::,2405:5c80:ffff:ffff:ffff:ffff:ffff:ffff,24055c80000000000000000000000000,24055c80ffffffffffffffffffffffff,32,中国,海南,三亚,,,460200,18.252865,109.511709,city,,2405:5c80::/32
2405:5cc0::,2405:5cc0:ffff:ffff:ffff:ffff:ffff:ffff,24055cc0000000000000000000000000,24055cc0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:5cc0::/32
2405:5d00::,2405:5d00:ffff:ffff:ffff:ffff:ffff:ffff,24055d00000000000000000000000000,24055d00ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2405:5d00::/32
2405:5d40::,2405:5d40:ffff:ffff:ffff:ffff:ffff:ffff,24055d40000000000000000000000000,24055d40ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:5d40::/32
2405:5d80::,2405:5d80:ffff:ffff:ffff:ffff:ffff:ffff,24055d80000000000000000000000000,24055d80ffffffffffffffffffffffff,32,中国,上海,上海,徐汇,,310104,31.188334,121.436307,district,,2405:5d80::/32
2405:5dc0::,2405:5dc0:ffff:ffff:ffff:ffff:ffff:ffff,24055dc0000000000000000000000000,24055dc0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:5dc0::/32
2405:5e00::,2405:5e00:ffff:ffff:ffff:ffff:ffff:ffff,24055e00000000000000000000000000,24055e00ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2405:5e00::/32
2405:5e80::,2405:5e80:ffff:ffff:ffff:ffff:ffff:ffff,24055e80000000000000000000000000,24055e80ffffffffffffffffffffffff,32,中国,上海,上海,浦东新区,,310115,31.221461,121.544346,district,,2405:5e80::/32
2405:5f80::,2405:5f80:ffff:ffff:ffff:ffff:ffff:ffff,24055f80000000000000000000000000,24055f80ffffffffffffffffffffffff,32,中国,广东,汕头,,,440500,23.354152,116.681956,city,,2405:5f80::/32
2405:6080::,2405:6080:ffff:ffff:ffff:ffff:ffff:ffff,24056080000000000000000000000000,24056080ffffffffffffffffffffffff,32,中国,广东,韶关,,,440200,24.810977,113.597324,city,,2405:6080::/32
2405:6100::,2405:6100:ffff:ffff:ffff:ffff:ffff:ffff,24056100000000000000000000000000,24056100ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2405:6100::/32
2405:6180::,2405:6180:ffff:ffff:ffff:ffff:ffff:ffff,24056180000000000000000000000000,24056180ffffffffffffffffffffffff,32,中国,浙江,绍兴,,,330600,30.051549,120.582886,city,,2405:6180::/32
2405:6200::,2405:6200:ffff:ffff:ffff:ffff:ffff:ffff,24056200000000000000000000000000,24056200ffffffffffffffffffffffff,32,中国,上海,,,,310000,31.230525,121.473667,province,,2405:6200::/32
2405:6440::,2405:6440:ffff:ffff:ffff:ffff:ffff:ffff,24056440000000000000000000000000,24056440ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2405:6440::/32
2405:66c0::,2405:66c0:ffff:ffff:ffff:ffff:ffff:ffff,240566c0000000000000000000000000,240566c0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:66c0::/32
2405:67c0::,2405:67c0:ffff:ffff:ffff:ffff:ffff:ffff,240567c0000000000000000000000000,240567c0ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2405:67c0::/32
2405:6880::,2405:6880:ffff:ffff:ffff:ffff:ffff:ffff,24056880000000000000000000000000,24056880ffffffffffffffffffffffff,32,中国,福建,厦门,,,350200,24.479627,118.08891,city,,2405:6880::/32
2405:68c0::,2405:68c0:ffff:ffff:ffff:ffff:ffff:ffff,240568c0000000000000000000000000,240568c0ffffffffffffffffffffffff,32,中国,上海,,,,310000,31.230525,121.473667,province,,2405:68c0::/32
2405:6940::,2405:6940:ffff:ffff:ffff:ffff:ffff:ffff,24056940000000000000000000000000,24056940ffffffffffffffffffffffff,32,中国,北京,,,,110000,39.904179,116.407387,province,,2405:6940::/32
2405:69c0::,2405:69c0:ffff:ffff:ffff:ffff:ffff:ffff,240569c0000000000000000000000000,240569c0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:69c0::/32
2405:6a80::,2405:6a80:ffff:ffff:ffff:ffff:ffff:ffff,24056a80000000000000000000000000,24056a80ffffffffffffffffffffffff,32,中国,辽宁,沈阳,,,210100,41.677576,123.464675,city,,2405:6a80::/32
2405:6b80::,2405:6b80:ffff:ffff:ffff:ffff:ffff:ffff,24056b80000000000000000000000000,24056b80ffffffffffffffffffffffff,32,中国,江苏,苏州,,,320500,31.299758,120.585294,city,,2405:6b80::/32
2405:6c80::,2405:6c80:ffff:ffff:ffff:ffff:ffff:ffff,24056c80000000000000000000000000,24056c80ffffffffffffffffffffffff,32,中国,山东,泰安,,,370900,36.201784,117.086963,city,,2405:6c80::/32
2405:6d80::,2405:6d80:ffff:ffff:ffff:ffff:ffff:ffff,24056d80000000000000000000000000,24056d80ffffffffffffffffffffffff,32,中国,山西,太原,,,140100,37.870451,112.549656,city,,2405:6d80::/32
2405:6e80::,2405:6e80:ffff:ffff:ffff:ffff:ffff:ffff,24056e80000000000000000000000000,24056e80ffffffffffffffffffffffff,32,中国,江苏,泰州,,,321200,32.456692,119.922883,city,,2405:6e80::/32
2405:6f00::,2405:6f00:ffff:ffff:ffff:ffff:ffff:ffff,24056f00000000000000000000000000,24056f00ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:6f00::/32
2405:6f80::,2405:6f80:ffff:ffff:ffff:ffff:ffff:ffff,24056f80000000000000000000000000,24056f80ffffffffffffffffffffffff,32,中国,河北,唐山,,,130200,39.63068,118.180149,city,,2405:6f80::/32
2405:7040::,2405:7040:ffff:ffff:ffff:ffff:ffff:ffff,24057040000000000000000000000000,24057040ffffffffffffffffffffffff,32,中国,上海,,,,310000,31.230525,121.473667,province,,2405:7040::/32
2405:7080::,2405:7080:ffff:ffff:ffff:ffff:ffff:ffff,24057080000000000000000000000000,24057080ffffffffffffffffffffffff,32,中国,北京,北京,东城,,110101,39.928359,116.416334,district,,2405:7080::/32
2405:7180::,2405:7180:ffff:ffff:ffff:ffff:ffff:ffff,24057180000000000000000000000000,24057180ffffffffffffffffffffffff,32,中国,天津,天津,南开,,120104,39.138551,117.150638,district,,2405:7180::/32
2405:7240::,2405:7240:ffff:ffff:ffff:ffff:ffff:ffff,24057240000000000000000000000000,24057240ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:7240::/32
2405:7280::,2405:7280:ffff:ffff:ffff:ffff:ffff:ffff,24057280000000000000000000000000,24057280ffffffffffffffffffffffff,32,中国,浙江,温州,,,330300,27.993849,120.699279,city,,2405:7280::/32
2405:7380::,2405:7380:ffff:ffff:ffff:ffff:ffff:ffff,24057380000000000000000000000000,24057380ffffffffffffffffffffffff,32,中国,湖北,武汉,,,420100,30.593354,114.304569,city,,2405:7380::/32
2405:7480::,2405:7480:ffff:ffff:ffff:ffff:ffff:ffff,24057480000000000000000000000000,24057480ffffffffffffffffffffffff,32,中国,福建,厦门,,,350200,24.479627,118.08891,city,,2405:7480::/32
2405:7580::,2405:7580:ffff:ffff:ffff:ffff:ffff:ffff,24057580000000000000000000000000,24057580ffffffffffffffffffffffff,32,中国,陕西,西安,,,610100,34.343207,108.939645,city,,2405:7580::/32
2405:7680::,2405:7680:ffff:ffff:ffff:ffff:ffff:ffff,24057680000000000000000000000000,24057680ffffffffffffffffffffffff,32,中国,江苏,徐州,,,320300,34.204224,117.283752,city,,2405:7680::/32
2405:7780::,2405:7780:ffff:ffff:ffff:ffff:ffff:ffff,24057780000000000000000000000000,24057780ffffffffffffffffffffffff,32,中国,江苏,扬州,,,321000,32.394404,119.412834,city,,2405:7780::/32
2405:7880::,2405:7880:ffff:ffff:ffff:ffff:ffff:ffff,24057880000000000000000000000000,24057880ffffffffffffffffffffffff,32,中国,湖北,宜昌,,,420500,30.69217,111.286962,city,,2405:7880::/32
2405:78c0::,2405:78c0:ffff:ffff:ffff:ffff:ffff:ffff,240578c0000000000000000000000000,240578c0ffffffffffffffffffffffff,32,中国,上海,,,,310000,31.230525,121.473667,province,,2405:78c0::/32
2405:7980::,2405:7980:ffff:ffff:ffff:ffff:ffff:ffff,24057980000000000000000000000000,24057980ffffffffffffffffffffffff,32,中国,宁夏,银川,,,640100,38.487783,106.230977,city,,2405:7980::/32
2405:79c0::,2405:79c0:ffff:ffff:ffff:ffff:ffff:ffff,240579c0000000000000000000000000,240579c0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:79c0::/32
2405:7a80::,2405:7a80:ffff:ffff:ffff:ffff:ffff:ffff,24057a80000000000000000000000000,24057a80ffffffffffffffffffffffff,32,中国,浙江,金华,义乌,,330782,29.306296,120.075679,district,,2405:7a80::/32
2405:7b80::,2405:7b80:ffff:ffff:ffff:ffff:ffff:ffff,24057b80000000000000000000000000,24057b80ffffffffffffffffffffffff,32,中国,湖南,益阳,,,430900,28.554853,112.355994,city,,2405:7b80::/32
2405:7c80::,2405:7c80:ffff:ffff:ffff:ffff:ffff:ffff,24057c80000000000000000000000000,24057c80ffffffffffffffffffffffff,32,中国,湖南,岳阳,,,430600,29.35648,113.128922,city,,2405:7c80::/32
2405:7d40::,2405:7d40:ffff:ffff:ffff:ffff:ffff:ffff,24057d40000000000000000000000000,24057d40ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:7d40::/32
2405:7e00::,2405:7e00:ffff:ffff:ffff:ffff:ffff:ffff,24057e00000000000000000000000000,24057e00ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2405:7e00::/32
2405:7ec0::,2405:7ec0:ffff:ffff:ffff:ffff:ffff:ffff,24057ec0000000000000000000000000,24057ec0ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2405:7ec0::/32
2405:7f40::,2405:7f40:ffff:ffff:ffff:ffff:ffff:ffff,24057f40000000000000000000000000,24057f40ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:7f40::/32
2405:7fc0::,2405:7fc0:ffff:ffff:ffff:ffff:ffff:ffff,24057fc0000000000000000000000000,24057fc0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:7fc0::/32
2405:8280::,2405:8280:ffff:ffff:ffff:ffff:ffff:ffff,24058280000000000000000000000000,24058280ffffffffffffffffffffffff,32,中国,安徽,,,,340000,31.734559,117.330139,province,,2405:8280::/32
2405:8480::,2405:8480:ffff:ffff:ffff:ffff:ffff:ffff,24058480000000000000000000000000,24058480ffffffffffffffffffffffff,32,中国,福建,漳州,,,350600,24.515297,117.647298,city,,2405:8480::/32
2405:84c0::,2405:84c0:ffff:ffff:ffff:ffff:ffff:ffff,240584c0000000000000000000000000,240584c0ffffffffffffffffffffffff,32,中国,广东,珠海,,,440400,22.271644,113.576892,city,,2405:84c0::/32
2405:8580::,2405:8580:ffff:ffff:ffff:ffff:ffff:ffff,24058580000000000000000000000000,24058580ffffffffffffffffffffffff,32,中国,广东,中山,,,442000,22.517024,113.392517,city,,2405:8580::/32
2405:8680::,2405:8680:ffff:ffff:ffff:ffff:ffff:ffff,24058680000000000000000000000000,24058680ffffffffffffffffffffffff,32,中国,浙江,舟山,,,330900,29.985578,122.207395,city,,2405:8680::/32
2405:8700::,2405:8700:ffff:ffff:ffff:ffff:ffff:ffff,24058700000000000000000000000000,24058700ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2405:8700::/32
2405:8780::,2405:8780:ffff:ffff:ffff:ffff:ffff:ffff,24058780000000000000000000000000,24058780ffffffffffffffffffffffff,32,中国,广东,珠海,,,440400,22.271644,113.576892,city,,2405:8780::/32
2405:8880::,2405:8880:ffff:ffff:ffff:ffff:ffff:ffff,24058880000000000000000000000000,24058880ffffffffffffffffffffffff,32,中国,湖南,株洲,,,430200,27.828862,113.132783,city,,2405:8880::/32
2405:88c0::,2405:88c0:ffff:ffff:ffff:ffff:ffff:ffff,240588c0000000000000000000000000,240588c0ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2405:88c0::/32
2405:8980::,2405:8980:ffff:ffff:ffff:ffff:ffff:ffff,24058980000000000000000000000000,24058980ffffffffffffffffffffffff,32,中国,山东,淄博,,,370300,36.813787,118.054994,city,,2405:8980::/32
2405:8a40::,2405:8a40:ffff:ffff:ffff:ffff:ffff:ffff,24058a40000000000000000000000000,24058a40ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:8a40::/32
2405:8a80::,2405:8a80:ffff:ffff:ffff:ffff:ffff:ffff,24058a80000000000000000000000000,24058a80ffffffffffffffffffffffff,32,中国,辽宁,鞍山,,,210300,41.108239,122.994183,city,,2405:8a80::/32
2405:8ac0::,2405:8ac0:ffff:ffff:ffff:ffff:ffff:ffff,24058ac0000000000000000000000000,24058ac0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:8ac0::/32
2405:8b80::,2405:8b80:ffff:ffff:ffff:ffff:ffff:ffff,24058b80000000000000000000000000,24058b80ffffffffffffffffffffffff,32,中国,吉林,长春,,,220100,43.816996,125.323643,city,,2405:8b80::/32
2405:8c80::,2405:8c80:ffff:ffff:ffff:ffff:ffff:ffff,24058c80000000000000000000000000,24058c80ffffffffffffffffffffffff,32,中国,湖南,常德,,,430700,29.031446,111.69905,city,,2405:8c80::/32
2405:8d80::,2405:8d80:ffff:ffff:ffff:ffff:ffff:ffff,24058d80000000000000000000000000,24058d80ffffffffffffffffffffffff,32,中国,辽宁,丹东,,,210600,40.000646,124.354419,city,,2405:8d80::/32
2405:8e80::,2405:8e80:ffff:ffff:ffff:ffff:ffff:ffff,24058e80000000000000000000000000,24058e80ffffffffffffffffffffffff,32,中国,黑龙江,哈尔滨,,,230100,45.802981,126.53505,city,,2405:8e80::/32
2405:8f80::,2405:8f80:ffff:ffff:ffff:ffff:ffff:ffff,24058f80000000000000000000000000,24058f80ffffffffffffffffffffffff,32,中国,辽宁,葫芦岛,,,211400,40.710974,120.836783,city,,2405:8f80::/32
2405:9080::,2405:9080:ffff:ffff:ffff:ffff:ffff:ffff,24059080000000000000000000000000,24059080ffffffffffffffffffffffff,32,中国,山东,济南,,,370100,36.652069,117.120128,city,,2405:9080::/32
2405:9180::,2405:9180:ffff:ffff:ffff:ffff:ffff:ffff,24059180000000000000000000000000,24059180ffffffffffffffffffffffff,32,中国,山东,济宁,,,370800,35.415117,116.587116,city,,2405:9180::/32
2405:9200::,2405:9200:ffff:ffff:ffff:ffff:ffff:ffff,24059200000000000000000000000000,24059200ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2405:9200::/32
2405:9280::,2405:9280:ffff:ffff:ffff:ffff:ffff:ffff,24059280000000000000000000000000,24059280ffffffffffffffffffffffff,32,中国,山东,聊城,,,371500,36.455857,115.985238,city,,2405:9280::/32
2405:9300::,2405:9300:ffff:ffff:ffff:ffff:ffff:ffff,24059300000000000000000000000000,24059300ffffffffffffffffffffffff,32,中国,北京,,,,110000,39.904179,116.407387,province,,2405:9300::/32
2405:9340::,2405:9340:ffff:ffff:ffff:ffff:ffff:ffff,24059340000000000000000000000000,24059340ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:9340::/32
2405:9380::,2405:9380:ffff:ffff:ffff:ffff:ffff:ffff,24059380000000000000000000000000,24059380ffffffffffffffffffffffff,32,中国,河北,秦皇岛,,,130300,39.888243,119.52022,city,,2405:9380::/32
2405:93c0::,2405:93c0:ffff:ffff:ffff:ffff:ffff:ffff,240593c0000000000000000000000000,240593c0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:93c0::/32
2405:9480::,2405:9480:ffff:ffff:ffff:ffff:ffff:ffff,24059480000000000000000000000000,24059480ffffffffffffffffffffffff,32,中国,辽宁,沈阳,,,210100,41.677576,123.464675,city,,2405:9480::/32
2405:94c0::,2405:94c0:ffff:ffff:ffff:ffff:ffff:ffff,240594c0000000000000000000000000,240594c0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:94c0::/32
2405:9580::,2405:9580:ffff:ffff:ffff:ffff:ffff:ffff,24059580000000000000000000000000,24059580ffffffffffffffffffffffff,32,中国,吉林,四平,,,220300,43.166764,124.350599,city,,2405:9580::/32
2405:9680::,2405:9680:ffff:ffff:ffff:ffff:ffff:ffff,24059680000000000000000000000000,24059680ffffffffffffffffffffffff,32,中国,吉林,通化,,,220500,41.728312,125.939721,city,,2405:9680::/32
2405:9700::,2405:9700:ffff:ffff:ffff:ffff:ffff:ffff,24059700000000000000000000000000,24059700ffffffffffffffffffffffff,32,中国,浙江,杭州,西湖,,330106,30.259242,120.130396,district,,2405:9700::/32
2405:9780::,2405:9780:ffff:ffff:ffff:ffff:ffff:ffff,24059780000000000000000000000000,24059780ffffffffffffffffffffffff,32,中国,浙江,杭州,西湖,,330106,30.259242,120.130396,district,,2405:9780::/32
2405:97c0::,2405:97c0:ffff:ffff:ffff:ffff:ffff:ffff,240597c0000000000000000000000000,240597c0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:97c0::/32
2405:9880::,2405:9880:ffff:ffff:ffff:ffff:ffff:ffff,24059880000000000000000000000000,24059880ffffffffffffffffffffffff,32,中国,浙江,杭州,淳安,,330127,29.609678,119.042015,district,,2405:9880::/32
2405:9900::,2405:9900:ffff:ffff:ffff:ffff:ffff:ffff,24059900000000000000000000000000,24059900ffffffffffffffffffffffff,32,中国,北京,,,,110000,39.904179,116.407387,province,,2405:9900::/32
2405:9980::,2405:9980:ffff:ffff:ffff:ffff:ffff:ffff,24059980000000000000000000000000,24059980ffffffffffffffffffffffff,32,中国,浙江,杭州,临安,,330112,30.234375,119.724457,district,,2405:9980::/32
2405:99c0::,2405:99c0:ffff:ffff:ffff:ffff:ffff:ffff,240599c0000000000000000000000000,240599c0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:99c0::/32
2405:9a80::,2405:9a80:ffff:ffff:ffff:ffff:ffff:ffff,24059a80000000000000000000000000,24059a80ffffffffffffffffffffffff,32,中国,浙江,杭州,滨江,,330108,30.208332,120.211981,district,,2405:9a80::/32
2405:9b00::,2405:9b00:ffff:ffff:ffff:ffff:ffff:ffff,24059b00000000000000000000000000,24059b00ffffffffffffffffffffffff,32,中国,北京,,,,110000,39.904179,116.407387,province,,2405:9b00::/32
2405:9b40::,2405:9b40:ffff:ffff:ffff:ffff:ffff:ffff,24059b40000000000000000000000000,24059b40ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2405:9b40::/32
2405:9b80::,2405:9b80:ffff:ffff:ffff:ffff:ffff:ffff,24059b80000000000000000000000000,24059b80ffffffffffffffffffffffff,32,中国,广东,深圳,,,440300,22.543527,114.057939,city,,2405:9b80::/32
2405:9bc0::,2405:9bc0:ffff:ffff:ffff:ffff:ffff:ffff,24059bc0000000000000000000000000,24059bc0ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:9bc0::/32
2405:9e00::,2405:9e00:ffff:ffff:ffff:ffff:ffff:ffff,24059e00000000000000000000000000,24059e00ffffffffffffffffffffffff,32,中国,广东,珠海,,,440400,22.271644,113.576892,city,,2405:9e00::/32
2405:a040::,2405:a040:ffff:ffff:ffff:ffff:ffff:ffff,2405a040000000000000000000000000,2405a040ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2405:a040::/32
2405:a0c0::,2405:a0c0:ffff:ffff:ffff:ffff:ffff:ffff,2405a0c0000000000000000000000000,2405a0c0ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2405:a0c0::/32
2405:a240::,2405:a240:ffff:ffff:ffff:ffff:ffff:ffff,2405a240000000000000000000000000,2405a240ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:a240::/32
2405:a480::,2405:a480:ffff:ffff:ffff:ffff:ffff:ffff,2405a480000000000000000000000000,2405a480ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2405:a480::/32
2405:a500::,2405:a500:ffff:ffff:ffff:ffff:ffff:ffff,2405a500000000000000000000000000,2405a500ffffffffffffffffffffffff,32,中国,江苏,南京,,,320100,32.059344,118.796624,city,,2405:a500::/32
2405:a640::,2405:a640:ffff:ffff:ffff:ffff:ffff:ffff,2405a640000000000000000000000000,2405a640ffffffffffffffffffffffff,32,中国台湾,台湾,,,台湾,,,,country,,2405:a640::/32
2405:a680::,2405:a680:ffff:ffff:ffff:ffff:ffff:ffff,2405a680000000000000000000000000,2405a680ffffffffffffffffffffffff,32,中国,四川,成都,,,510100,30.572961,104.066301,city,,2405:a680::/32
2405:a780::,2405:a780:ffff:ffff:ffff:ffff:ffff:ffff,2405a780000000000000000000000000,2405a780ffffffffffffffffffffffff,32,中国香港,香港,,,香港,,,,country,,2405:a780::/32
2405:a900::,2405:a900:ffff:ffff:ffff:ffff:ffff:ffff,2405a900000000000000000000000000,2405a900ffffffffffffffffffffffff,32,中国,北京,,,,110000,39.904179,116.407387,province,,2405:a900::/32
2405:a980::,2405:a980:ffff:ffff:ffff:ffff:ffff:ffff,2405a980000000000000000000000000,2405a980ffffffffffffffffffffffff,32,中国,重庆,,,,500000,29.56268,106.551787,province,,2405:a980::/32
2405:aa80::,2405:aa80:ffff:ffff:ffff:ffff:ffff:ffff,2405aa80000000000000000000000000,2405aa80ffffffffffffffffffffffff,32,中国,,,,,,,,country,,2405:aa80::/32
